,Ball 0,,,,,,Ball 1,,,,,,
,m:,1.2,,,,,m:,2.31,,,,,
,r:,1,,,,,r:,1,,,,,
,k:,980,,,,,k:,980,,,,,
,rot: ,true,,,,,,,,,,,
,u_k: ,0.5,,,,,,,,,,,
t,s_x,s_y,v_x,v_y,theta,w,s_x,s_y,v_x,v_y,theta,w,
0.177,2.64972,0.395979,12.5046,5.45056,-0.535688,-6.70895,2.29583,-1.8257,2.38723,-2.83146,-0.278279,-3.48517,
0.1771,2.65097,0.396524,12.5046,5.45056,-0.536359,-6.70895,2.29607,-1.82599,2.38723,-2.83146,-0.278628,-3.48517,
0.1772,2.65222,0.397069,12.5046,5.45056,-0.537029,-6.70895,2.29631,-1.82627,2.38723,-2.83146,-0.278976,-3.48517,
0.1773,2.65347,0.397614,12.5046,5.45056,-0.5377,-6.70895,2.29655,-1.82655,2.38723,-2.83146,-0.279325,-3.48517,
0.1774,2.65472,0.398159,12.5046,5.45056,-0.538371,-6.70895,2.29679,-1.82684,2.38723,-2.83146,-0.279673,-3.48517,
0.1775,2.65597,0.398704,12.5046,5.45056,-0.539042,-6.70895,2.29703,-1.82712,2.38723,-2.83146,-0.280022,-3.48517,
0.1776,2.65722,0.399249,12.5046,5.45056,-0.539713,-6.70895,2.29727,-1.8274,2.38723,-2.83146,-0.28037,-3.48517,
0.1777,2.65847,0.399794,12.5046,5.45056,-0.540384,-6.70895,2.29751,-1.82769,2.38723,-2.83146,-0.280719,-3.48517,
0.1778,2.65972,0.400339,12.5046,5.45056,-0.541055,-6.70895,2.29774,-1.82797,2.38723,-2.83146,-0.281067,-3.48517,
0.1779,2.66097,0.400884,12.5046,5.45056,-0.541726,-6.70895,2.29798,-1.82825,2.38723,-2.83146,-0.281416,-3.48517,
0.178,2.66222,0.401429,12.5046,5.45056,-0.542397,-6.70895,2.29822,-1.82853,2.38723,-2.83146,-0.281764,-3.48517,
0.1781,2.66347,0.401974,12.5046,5.45056,-0.543068,-6.70895,2.29846,-1.82882,2.38723,-2.83146,-0.282113,-3.48517,
0.1782,2.66472,0.402519,12.5046,5.45056,-0.543738,-6.70895,2.2987,-1.8291,2.38723,-2.83146,-0.282462,-3.48517,
0.1783,2.66597,0.403064,12.5046,5.45056,-0.544409,-6.70895,2.29894,-1.82938,2.38723,-2.83146,-0.28281,-3.48517,
0.1784,2.66722,0.403609,12.5046,5.45056,-0.54508,-6.70895,2.29918,-1.82967,2.38723,-2.83146,-0.283159,-3.48517,
0.1785,2.66847,0.404155,12.5046,5.45056,-0.545751,-6.70895,2.29942,-1.82995,2.38723,-2.83146,-0.283507,-3.48517,
0.1786,2.66973,0.4047,12.5046,5.45056,-0.546422,-6.70895,2.29965,-1.83023,2.38723,-2.83146,-0.283856,-3.48517,
0.1787,2.67098,0.405245,12.5046,5.45056,-0.547093,-6.70895,2.29989,-1.83052,2.38723,-2.83146,-0.284204,-3.48517,
0.1788,2.67223,0.40579,12.5046,5.45056,-0.547764,-6.70895,2.30013,-1.8308,2.38723,-2.83146,-0.284553,-3.48517,
0.1789,2.67348,0.406335,12.5046,5.45056,-0.548435,-6.70895,2.30037,-1.83108,2.38723,-2.83146,-0.284901,-3.48517,
0.179,2.67473,0.40688,12.5046,5.45056,-0.549106,-6.70895,2.30061,-1.83137,2.38723,-2.83146,-0.28525,-3.48517,
0.1791,2.67598,0.407425,12.5046,5.45056,-0.549776,-6.70895,2.30085,-1.83165,2.38723,-2.83146,-0.285598,-3.48517,
0.1792,2.67723,0.40797,12.5046,5.45056,-0.550447,-6.70895,2.30109,-1.83193,2.38723,-2.83146,-0.285947,-3.48517,
0.1793,2.67848,0.408515,12.5046,5.45056,-0.551118,-6.70895,2.30133,-1.83222,2.38723,-2.83146,-0.286295,-3.48517,
0.1794,2.67973,0.40906,12.5046,5.45056,-0.551789,-6.70895,2.30156,-1.8325,2.38723,-2.83146,-0.286644,-3.48517,
0.1795,2.68098,0.409605,12.5046,5.45056,-0.55246,-6.70895,2.3018,-1.83278,2.38723,-2.83146,-0.286992,-3.48517,
0.1796,2.68223,0.41015,12.5046,5.45056,-0.553131,-6.70895,2.30204,-1.83307,2.38723,-2.83146,-0.287341,-3.48517,
0.1797,2.68348,0.410695,12.5046,5.45056,-0.553802,-6.70895,2.30228,-1.83335,2.38723,-2.83146,-0.287689,-3.48517,
0.1798,2.68473,0.41124,12.5046,5.45056,-0.554473,-6.70895,2.30252,-1.83363,2.38723,-2.83146,-0.288038,-3.48517,
0.1799,2.68598,0.411785,12.5046,5.45056,-0.555144,-6.70895,2.30276,-1.83391,2.38723,-2.83146,-0.288386,-3.48517,
0.18,2.68723,0.41233,12.5046,5.45056,-0.555815,-6.70895,2.303,-1.8342,2.38723,-2.83146,-0.288735,-3.48517,
0.1801,2.68848,0.412875,12.5046,5.45056,-0.556485,-6.70895,2.30324,-1.83448,2.38723,-2.83146,-0.289083,-3.48517,
0.1802,2.68973,0.41342,12.5046,5.45056,-0.557156,-6.70895,2.30347,-1.83476,2.38723,-2.83146,-0.289432,-3.48517,
0.1803,2.69098,0.413966,12.5046,5.45056,-0.557827,-6.70895,2.30371,-1.83505,2.38723,-2.83146,-0.28978,-3.48517,
0.1804,2.69223,0.414511,12.5046,5.45056,-0.558498,-6.70895,2.30395,-1.83533,2.38723,-2.83146,-0.290129,-3.48517,
0.1805,2.69348,0.415056,12.5046,5.45056,-0.559169,-6.70895,2.30419,-1.83561,2.38723,-2.83146,-0.290477,-3.48517,
0.1806,2.69473,0.415601,12.5046,5.45056,-0.55984,-6.70895,2.30443,-1.8359,2.38723,-2.83146,-0.290826,-3.48517,
0.1807,2.69598,0.416146,12.5046,5.45056,-0.560511,-6.70895,2.30467,-1.83618,2.38723,-2.83146,-0.291174,-3.48517,
0.1808,2.69724,0.416691,12.5046,5.45056,-0.561182,-6.70895,2.30491,-1.83646,2.38723,-2.83146,-0.291523,-3.48517,
0.1809,2.69849,0.417236,12.5046,5.45056,-0.561853,-6.70895,2.30515,-1.83675,2.38723,-2.83146,-0.291871,-3.48517,
0.181,2.69974,0.417781,12.5046,5.45056,-0.562523,-6.70895,2.30538,-1.83703,2.38723,-2.83146,-0.29222,-3.48517,
0.1811,2.70099,0.418326,12.5046,5.45056,-0.563194,-6.70895,2.30562,-1.83731,2.38723,-2.83146,-0.292569,-3.48517,
0.1812,2.70224,0.418871,12.5046,5.45056,-0.563865,-6.70895,2.30586,-1.8376,2.38723,-2.83146,-0.292917,-3.48517,
0.1813,2.70349,0.419416,12.5046,5.45056,-0.564536,-6.70895,2.3061,-1.83788,2.38723,-2.83146,-0.293266,-3.48517,
0.1814,2.70474,0.419961,12.5046,5.45056,-0.565207,-6.70895,2.30634,-1.83816,2.38723,-2.83146,-0.293614,-3.48517,
0.1815,2.70599,0.420506,12.5046,5.45056,-0.565878,-6.70895,2.30658,-1.83844,2.38723,-2.83146,-0.293963,-3.48517,
0.1816,2.70724,0.421051,12.5046,5.45056,-0.566549,-6.70895,2.30682,-1.83873,2.38723,-2.83146,-0.294311,-3.48517,
0.1817,2.70849,0.421596,12.5046,5.45056,-0.56722,-6.70895,2.30705,-1.83901,2.38723,-2.83146,-0.29466,-3.48517,
0.1818,2.70974,0.422141,12.5046,5.45056,-0.567891,-6.70895,2.30729,-1.83929,2.38723,-2.83146,-0.295008,-3.48517,
0.1819,2.71099,0.422686,12.5046,5.45056,-0.568562,-6.70895,2.30753,-1.83958,2.38723,-2.83146,-0.295357,-3.48517,
0.182,2.71224,0.423231,12.5046,5.45056,-0.569232,-6.70895,2.30777,-1.83986,2.38723,-2.83146,-0.295705,-3.48517,
0.1821,2.71349,0.423777,12.5046,5.45056,-0.569903,-6.70895,2.30801,-1.84014,2.38723,-2.83146,-0.296054,-3.48517,
0.1822,2.71474,0.424322,12.5046,5.45056,-0.570574,-6.70895,2.30825,-1.84043,2.38723,-2.83146,-0.296402,-3.48517,
0.1823,2.71599,0.424867,12.5046,5.45056,-0.571245,-6.70895,2.30849,-1.84071,2.38723,-2.83146,-0.296751,-3.48517,
0.1824,2.71724,0.425412,12.5046,5.45056,-0.571916,-6.70895,2.30873,-1.84099,2.38723,-2.83146,-0.297099,-3.48517,
0.1825,2.71849,0.425957,12.5046,5.45056,-0.572587,-6.70895,2.30896,-1.84128,2.38723,-2.83146,-0.297448,-3.48517,
0.1826,2.71974,0.426502,12.5046,5.45056,-0.573258,-6.70895,2.3092,-1.84156,2.38723,-2.83146,-0.297796,-3.48517,
0.1827,2.72099,0.427047,12.5046,5.45056,-0.573929,-6.70895,2.30944,-1.84184,2.38723,-2.83146,-0.298145,-3.48517,
0.1828,2.72224,0.427592,12.5046,5.45056,-0.5746,-6.70895,2.30968,-1.84213,2.38723,-2.83146,-0.298493,-3.48517,
0.1829,2.72349,0.428137,12.5046,5.45056,-0.57527,-6.70895,2.30992,-1.84241,2.38723,-2.83146,-0.298842,-3.48517,
0.183,2.72475,0.428682,12.5046,5.45056,-0.575941,-6.70895,2.31016,-1.84269,2.38723,-2.83146,-0.29919,-3.48517,
0.1831,2.726,0.429227,12.5046,5.45056,-0.576612,-6.70895,2.3104,-1.84298,2.38723,-2.83146,-0.299539,-3.48517,
0.1832,2.72725,0.429772,12.5046,5.45056,-0.577283,-6.70895,2.31064,-1.84326,2.38723,-2.83146,-0.299887,-3.48517,
0.1833,2.7285,0.430317,12.5046,5.45056,-0.577954,-6.70895,2.31087,-1.84354,2.38723,-2.83146,-0.300236,-3.48517,
0.1834,2.72975,0.430862,12.5046,5.45056,-0.578625,-6.70895,2.31111,-1.84382,2.38723,-2.83146,-0.300584,-3.48517,
0.1835,2.731,0.431407,12.5046,5.45056,-0.579296,-6.70895,2.31135,-1.84411,2.38723,-2.83146,-0.300933,-3.48517,
0.1836,2.73225,0.431952,12.5046,5.45056,-0.579967,-6.70895,2.31159,-1.84439,2.38723,-2.83146,-0.301281,-3.48517,
0.1837,2.7335,0.432497,12.5046,5.45056,-0.580638,-6.70895,2.31183,-1.84467,2.38723,-2.83146,-0.30163,-3.48517,
0.1838,2.73475,0.433042,12.5046,5.45056,-0.581309,-6.70895,2.31207,-1.84496,2.38723,-2.83146,-0.301978,-3.48517,
0.1839,2.736,0.433588,12.5046,5.45056,-0.581979,-6.70895,2.31231,-1.84524,2.38723,-2.83146,-0.302327,-3.48517,
0.184,2.73725,0.434133,12.5046,5.45056,-0.58265,-6.70895,2.31255,-1.84552,2.38723,-2.83146,-0.302676,-3.48517,
0.1841,2.7385,0.434678,12.5046,5.45056,-0.583321,-6.70895,2.31278,-1.84581,2.38723,-2.83146,-0.303024,-3.48517,
0.1842,2.73975,0.435223,12.5046,5.45056,-0.583992,-6.70895,2.31302,-1.84609,2.38723,-2.83146,-0.303373,-3.48517,
0.1843,2.741,0.435768,12.5046,5.45056,-0.584663,-6.70895,2.31326,-1.84637,2.38723,-2.83146,-0.303721,-3.48517,
0.1844,2.74225,0.436313,12.5046,5.45056,-0.585334,-6.70895,2.3135,-1.84666,2.38723,-2.83146,-0.30407,-3.48517,
0.1845,2.7435,0.436858,12.5046,5.45056,-0.586005,-6.70895,2.31374,-1.84694,2.38723,-2.83146,-0.304418,-3.48517,
0.1846,2.74475,0.437403,12.5046,5.45056,-0.586676,-6.70895,2.31398,-1.84722,2.38723,-2.83146,-0.304767,-3.48517,
0.1847,2.746,0.437948,12.5046,5.45056,-0.587347,-6.70895,2.31422,-1.84751,2.38723,-2.83146,-0.305115,-3.48517,
0.1848,2.74725,0.438493,12.5046,5.45056,-0.588018,-6.70895,2.31446,-1.84779,2.38723,-2.83146,-0.305464,-3.48517,
0.1849,2.7485,0.439038,12.5046,5.45056,-0.588688,-6.70895,2.31469,-1.84807,2.38723,-2.83146,-0.305812,-3.48517,
0.185,2.74975,0.439583,12.5046,5.45056,-0.589359,-6.70895,2.31493,-1.84835,2.38723,-2.83146,-0.306161,-3.48517,
0.1851,2.751,0.440128,12.5046,5.45056,-0.59003,-6.70895,2.31517,-1.84864,2.38723,-2.83146,-0.306509,-3.48517,
0.1852,2.75226,0.440673,12.5046,5.45056,-0.590701,-6.70895,2.31541,-1.84892,2.38723,-2.83146,-0.306858,-3.48517,
0.1853,2.75351,0.441218,12.5046,5.45056,-0.591372,-6.70895,2.31565,-1.8492,2.38723,-2.83146,-0.307206,-3.48517,
0.1854,2.75476,0.441763,12.5046,5.45056,-0.592043,-6.70895,2.31589,-1.84949,2.38723,-2.83146,-0.307555,-3.48517,
0.1855,2.75601,0.442308,12.5046,5.45056,-0.592714,-6.70895,2.31613,-1.84977,2.38723,-2.83146,-0.307903,-3.48517,
0.1856,2.75726,0.442853,12.5046,5.45056,-0.593385,-6.70895,2.31637,-1.85005,2.38723,-2.83146,-0.308252,-3.48517,
0.1857,2.75851,0.443399,12.5046,5.45056,-0.594056,-6.70895,2.3166,-1.85034,2.38723,-2.83146,-0.3086,-3.48517,
0.1858,2.75976,0.443944,12.5046,5.45056,-0.594726,-6.70895,2.31684,-1.85062,2.38723,-2.83146,-0.308949,-3.48517,
0.1859,2.76101,0.444489,12.5046,5.45056,-0.595397,-6.70895,2.31708,-1.8509,2.38723,-2.83146,-0.309297,-3.48517,
0.186,2.76226,0.445034,12.5046,5.45056,-0.596068,-6.70895,2.31732,-1.85119,2.38723,-2.83146,-0.309646,-3.48517,
0.1861,2.76351,0.445579,12.5046,5.45056,-0.596739,-6.70895,2.31756,-1.85147,2.38723,-2.83146,-0.309994,-3.48517,
0.1862,2.76476,0.446124,12.5046,5.45056,-0.59741,-6.70895,2.3178,-1.85175,2.38723,-2.83146,-0.310343,-3.48517,
0.1863,2.76601,0.446669,12.5046,5.45056,-0.598081,-6.70895,2.31804,-1.85204,2.38723,-2.83146,-0.310691,-3.48517,
0.1864,2.76726,0.447214,12.5046,5.45056,-0.598752,-6.70895,2.31827,-1.85232,2.38723,-2.83146,-0.31104,-3.48517,
0.1865,2.76851,0.447759,12.5046,5.45056,-0.599423,-6.70895,2.31851,-1.8526,2.38723,-2.83146,-0.311388,-3.48517,
0.1866,2.76976,0.448304,12.5046,5.45056,-0.600094,-6.70895,2.31875,-1.85289,2.38723,-2.83146,-0.311737,-3.48517,
0.1867,2.77101,0.448849,12.5046,5.45056,-0.600765,-6.70895,2.31899,-1.85317,2.38723,-2.83146,-0.312085,-3.48517,
0.1868,2.77226,0.449394,12.5046,5.45056,-0.601435,-6.70895,2.31923,-1.85345,2.38723,-2.83146,-0.312434,-3.48517,
0.1869,2.77351,0.449939,12.5046,5.45056,-0.602106,-6.70895,2.31947,-1.85373,2.38723,-2.83146,-0.312782,-3.48517,
0.187,2.77476,0.450484,12.5046,5.45056,-0.602777,-6.70895,2.31971,-1.85402,2.38723,-2.83146,-0.313131,-3.48517,
0.1871,2.77601,0.451029,12.5046,5.45056,-0.603448,-6.70895,2.31995,-1.8543,2.38723,-2.83146,-0.31348,-3.48517,
0.1872,2.77726,0.451574,12.5046,5.45056,-0.604119,-6.70895,2.32018,-1.85458,2.38723,-2.83146,-0.313828,-3.48517,
0.1873,2.77852,0.452119,12.5046,5.45056,-0.60479,-6.70895,2.32042,-1.85487,2.38723,-2.83146,-0.314177,-3.48517,
0.1874,2.77977,0.452664,12.5046,5.45056,-0.605461,-6.70895,2.32066,-1.85515,2.38723,-2.83146,-0.314525,-3.48517,
0.1875,2.78102,0.45321,12.5046,5.45056,-0.606132,-6.70895,2.3209,-1.85543,2.38723,-2.83146,-0.314874,-3.48517,
0.1876,2.78227,0.453755,12.5046,5.45056,-0.606803,-6.70895,2.32114,-1.85572,2.38723,-2.83146,-0.315222,-3.48517,
0.1877,2.78352,0.4543,12.5046,5.45056,-0.607473,-6.70895,2.32138,-1.856,2.38723,-2.83146,-0.315571,-3.48517,
0.1878,2.78477,0.454845,12.5046,5.45056,-0.608144,-6.70895,2.32162,-1.85628,2.38723,-2.83146,-0.315919,-3.48517,
0.1879,2.78602,0.45539,12.5046,5.45056,-0.608815,-6.70895,2.32186,-1.85657,2.38723,-2.83146,-0.316268,-3.48517,
0.188,2.78727,0.455935,12.5046,5.45056,-0.609486,-6.70895,2.32209,-1.85685,2.38723,-2.83146,-0.316616,-3.48517,
0.1881,2.78852,0.45648,12.5046,5.45056,-0.610157,-6.70895,2.32233,-1.85713,2.38723,-2.83146,-0.316965,-3.48517,
0.1882,2.78977,0.457025,12.5046,5.45056,-0.610828,-6.70895,2.32257,-1.85742,2.38723,-2.83146,-0.317313,-3.48517,
0.1883,2.79102,0.45757,12.5046,5.45056,-0.611499,-6.70895,2.32281,-1.8577,2.38723,-2.83146,-0.317662,-3.48517,
0.1884,2.79227,0.458115,12.5046,5.45056,-0.61217,-6.70895,2.32305,-1.85798,2.38723,-2.83146,-0.31801,-3.48517,
0.1885,2.79352,0.45866,12.5046,5.45056,-0.612841,-6.70895,2.32329,-1.85826,2.38723,-2.83146,-0.318359,-3.48517,
0.1886,2.79477,0.459205,12.5046,5.45056,-0.613512,-6.70895,2.32353,-1.85855,2.38723,-2.83146,-0.318707,-3.48517,
0.1887,2.79602,0.45975,12.5046,5.45056,-0.614182,-6.70895,2.32377,-1.85883,2.38723,-2.83146,-0.319056,-3.48517,
0.1888,2.79727,0.460295,12.5046,5.45056,-0.614853,-6.70895,2.324,-1.85911,2.38723,-2.83146,-0.319404,-3.48517,
0.1889,2.79852,0.46084,12.5046,5.45056,-0.615524,-6.70895,2.32424,-1.8594,2.38723,-2.83146,-0.319753,-3.48517,
0.189,2.79977,0.461385,12.5046,5.45056,-0.616195,-6.70895,2.32448,-1.85968,2.38723,-2.83146,-0.320101,-3.48517,
0.1891,2.80102,0.46193,12.5046,5.45056,-0.616866,-6.70895,2.32472,-1.85996,2.38723,-2.83146,-0.32045,-3.48517,
0.1892,2.80227,0.462475,12.5046,5.45056,-0.617537,-6.70895,2.32496,-1.86025,2.38723,-2.83146,-0.320798,-3.48517,
0.1893,2.80352,0.463021,12.5046,5.45056,-0.618208,-6.70895,2.3252,-1.86053,2.38723,-2.83146,-0.321147,-3.48517,
0.1894,2.80477,0.463566,12.5046,5.45056,-0.618879,-6.70895,2.32544,-1.86081,2.38723,-2.83146,-0.321495,-3.48517,
0.1895,2.80603,0.464111,12.5046,5.45056,-0.61955,-6.70895,2.32568,-1.8611,2.38723,-2.83146,-0.321844,-3.48517,
0.1896,2.80728,0.464656,12.5046,5.45056,-0.62022,-6.70895,2.32591,-1.86138,2.38723,-2.83146,-0.322192,-3.48517,
0.1897,2.80853,0.465201,12.5046,5.45056,-0.620891,-6.70895,2.32615,-1.86166,2.38723,-2.83146,-0.322541,-3.48517,
0.1898,2.80978,0.465746,12.5046,5.45056,-0.621562,-6.70895,2.32639,-1.86195,2.38723,-2.83146,-0.322889,-3.48517,
0.1899,2.81103,0.466291,12.5046,5.45056,-0.622233,-6.70895,2.32663,-1.86223,2.38723,-2.83146,-0.323238,-3.48517,
0.19,2.81228,0.466836,12.5046,5.45056,-0.622904,-6.70895,2.32687,-1.86251,2.38723,-2.83146,-0.323587,-3.48517,
0.1901,2.81353,0.467381,12.5046,5.45056,-0.623575,-6.70895,2.32711,-1.8628,2.38723,-2.83146,-0.323935,-3.48517,
0.1902,2.81478,0.467926,12.5046,5.45056,-0.624246,-6.70895,2.32735,-1.86308,2.38723,-2.83146,-0.324284,-3.48517,
0.1903,2.81603,0.468471,12.5046,5.45056,-0.624917,-6.70895,2.32759,-1.86336,2.38723,-2.83146,-0.324632,-3.48517,
0.1904,2.81728,0.469016,12.5046,5.45056,-0.625588,-6.70895,2.32782,-1.86364,2.38723,-2.83146,-0.324981,-3.48517,
0.1905,2.81853,0.469561,12.5046,5.45056,-0.626259,-6.70895,2.32806,-1.86393,2.38723,-2.83146,-0.325329,-3.48517,
0.1906,2.81978,0.470106,12.5046,5.45056,-0.626929,-6.70895,2.3283,-1.86421,2.38723,-2.83146,-0.325678,-3.48517,
0.1907,2.82103,0.470651,12.5046,5.45056,-0.6276,-6.70895,2.32854,-1.86449,2.38723,-2.83146,-0.326026,-3.48517,
0.1908,2.82228,0.471196,12.5046,5.45056,-0.628271,-6.70895,2.32878,-1.86478,2.38723,-2.83146,-0.326375,-3.48517,
0.1909,2.82353,0.471741,12.5046,5.45056,-0.628942,-6.70895,2.32902,-1.86506,2.38723,-2.83146,-0.326723,-3.48517,
0.191,2.82478,0.472286,12.5046,5.45056,-0.629613,-6.70895,2.32926,-1.86534,2.38723,-2.83146,-0.327072,-3.48517,
0.1911,2.82603,0.472832,12.5046,5.45056,-0.630284,-6.70895,2.32949,-1.86563,2.38723,-2.83146,-0.32742,-3.48517,
0.1912,2.82728,0.473377,12.5046,5.45056,-0.630955,-6.70895,2.32973,-1.86591,2.38723,-2.83146,-0.327769,-3.48517,
0.1913,2.82853,0.473922,12.5046,5.45056,-0.631626,-6.70895,2.32997,-1.86619,2.38723,-2.83146,-0.328117,-3.48517,
0.1914,2.82978,0.474467,12.5046,5.45056,-0.632297,-6.70895,2.33021,-1.86648,2.38723,-2.83146,-0.328466,-3.48517,
0.1915,2.83103,0.475012,12.5046,5.45056,-0.632967,-6.70895,2.33045,-1.86676,2.38723,-2.83146,-0.328814,-3.48517,
0.1916,2.83228,0.475557,12.5046,5.45056,-0.633638,-6.70895,2.33069,-1.86704,2.38723,-2.83146,-0.329163,-3.48517,
0.1917,2.83354,0.476102,12.5046,5.45056,-0.634309,-6.70895,2.33093,-1.86733,2.38723,-2.83146,-0.329511,-3.48517,
0.1918,2.83479,0.476647,12.5046,5.45056,-0.63498,-6.70895,2.33117,-1.86761,2.38723,-2.83146,-0.32986,-3.48517,
0.1919,2.83604,0.477192,12.5046,5.45056,-0.635651,-6.70895,2.3314,-1.86789,2.38723,-2.83146,-0.330208,-3.48517,
0.192,2.83729,0.477737,12.5046,5.45056,-0.636322,-6.70895,2.33164,-1.86818,2.38723,-2.83146,-0.330557,-3.48517,
0.1921,2.83854,0.478282,12.5046,5.45056,-0.636993,-6.70895,2.33188,-1.86846,2.38723,-2.83146,-0.330905,-3.48517,
0.1922,2.83979,0.478827,12.5046,5.45056,-0.637664,-6.70895,2.33212,-1.86874,2.38723,-2.83146,-0.331254,-3.48517,
0.1923,2.84104,0.479372,12.5046,5.45056,-0.638335,-6.70895,2.33236,-1.86902,2.38723,-2.83146,-0.331602,-3.48517,
0.1924,2.84229,0.479917,12.5046,5.45056,-0.639006,-6.70895,2.3326,-1.86931,2.38723,-2.83146,-0.331951,-3.48517,
0.1925,2.84354,0.480462,12.5046,5.45056,-0.639676,-6.70895,2.33284,-1.86959,2.38723,-2.83146,-0.332299,-3.48517,
0.1926,2.84479,0.481007,12.5046,5.45056,-0.640347,-6.70895,2.33308,-1.86987,2.38723,-2.83146,-0.332648,-3.48517,
0.1927,2.84604,0.481552,12.5046,5.45056,-0.641018,-6.70895,2.33331,-1.87016,2.38723,-2.83146,-0.332996,-3.48517,
0.1928,2.84729,0.482097,12.5046,5.45056,-0.641689,-6.70895,2.33355,-1.87044,2.38723,-2.83146,-0.333345,-3.48517,
0.1929,2.84854,0.482643,12.5046,5.45056,-0.64236,-6.70895,2.33379,-1.87072,2.38723,-2.83146,-0.333694,-3.48517,
0.193,2.84979,0.483188,12.5046,5.45056,-0.643031,-6.70895,2.33403,-1.87101,2.38723,-2.83146,-0.334042,-3.48517,
0.1931,2.85104,0.483733,12.5046,5.45056,-0.643702,-6.70895,2.33427,-1.87129,2.38723,-2.83146,-0.334391,-3.48517,
0.1932,2.85229,0.484278,12.5046,5.45056,-0.644373,-6.70895,2.33451,-1.87157,2.38723,-2.83146,-0.334739,-3.48517,
0.1933,2.85354,0.484823,12.5046,5.45056,-0.645044,-6.70895,2.33475,-1.87186,2.38723,-2.83146,-0.335088,-3.48517,
0.1934,2.85479,0.485368,12.5046,5.45056,-0.645714,-6.70895,2.33499,-1.87214,2.38723,-2.83146,-0.335436,-3.48517,
0.1935,2.85604,0.485913,12.5046,5.45056,-0.646385,-6.70895,2.33522,-1.87242,2.38723,-2.83146,-0.335785,-3.48517,
0.1936,2.85729,0.486458,12.5046,5.45056,-0.647056,-6.70895,2.33546,-1.87271,2.38723,-2.83146,-0.336133,-3.48517,
0.1937,2.85854,0.487003,12.5046,5.45056,-0.647727,-6.70895,2.3357,-1.87299,2.38723,-2.83146,-0.336482,-3.48517,
0.1938,2.85979,0.487548,12.5046,5.45056,-0.648398,-6.70895,2.33594,-1.87327,2.38723,-2.83146,-0.33683,-3.48517,
0.1939,2.86105,0.488093,12.5046,5.45056,-0.649069,-6.70895,2.33618,-1.87355,2.38723,-2.83146,-0.337179,-3.48517,
0.194,2.8623,0.488638,12.5046,5.45056,-0.64974,-6.70895,2.33642,-1.87384,2.38723,-2.83146,-0.337527,-3.48517,
0.1941,2.86355,0.489183,12.5046,5.45056,-0.650411,-6.70895,2.33666,-1.87412,2.38723,-2.83146,-0.337876,-3.48517,
0.1942,2.8648,0.489728,12.5046,5.45056,-0.651082,-6.70895,2.3369,-1.8744,2.38723,-2.83146,-0.338224,-3.48517,
0.1943,2.86605,0.490273,12.5046,5.45056,-0.651753,-6.70895,2.33713,-1.87469,2.38723,-2.83146,-0.338573,-3.48517,
0.1944,2.8673,0.490818,12.5046,5.45056,-0.652423,-6.70895,2.33737,-1.87497,2.38723,-2.83146,-0.338921,-3.48517,
0.1945,2.86855,0.491363,12.5046,5.45056,-0.653094,-6.70895,2.33761,-1.87525,2.38723,-2.83146,-0.33927,-3.48517,
0.1946,2.8698,0.491908,12.5046,5.45056,-0.653765,-6.70895,2.33785,-1.87554,2.38723,-2.83146,-0.339618,-3.48517,
0.1947,2.87105,0.492454,12.5046,5.45056,-0.654436,-6.70895,2.33809,-1.87582,2.38723,-2.83146,-0.339967,-3.48517,
0.1948,2.8723,0.492999,12.5046,5.45056,-0.655107,-6.70895,2.33833,-1.8761,2.38723,-2.83146,-0.340315,-3.48517,
0.1949,2.87355,0.493544,12.5046,5.45056,-0.655778,-6.70895,2.33857,-1.87639,2.38723,-2.83146,-0.340664,-3.48517,
0.195,2.8748,0.494089,12.5046,5.45056,-0.656449,-6.70895,2.3388,-1.87667,2.38723,-2.83146,-0.341012,-3.48517,
0.1951,2.87605,0.494634,12.5046,5.45056,-0.65712,-6.70895,2.33904,-1.87695,2.38723,-2.83146,-0.341361,-3.48517,
0.1952,2.8773,0.495179,12.5046,5.45056,-0.657791,-6.70895,2.33928,-1.87724,2.38723,-2.83146,-0.341709,-3.48517,
0.1953,2.87855,0.495724,12.5046,5.45056,-0.658461,-6.70895,2.33952,-1.87752,2.38723,-2.83146,-0.342058,-3.48517,
0.1954,2.8798,0.496269,12.5046,5.45056,-0.659132,-6.70895,2.33976,-1.8778,2.38723,-2.83146,-0.342406,-3.48517,
0.1955,2.88105,0.496814,12.5046,5.45056,-0.659803,-6.70895,2.34,-1.87809,2.38723,-2.83146,-0.342755,-3.48517,
0.1956,2.8823,0.497359,12.5046,5.45056,-0.660474,-6.70895,2.34024,-1.87837,2.38723,-2.83146,-0.343103,-3.48517,
0.1957,2.88355,0.497904,12.5046,5.45056,-0.661145,-6.70895,2.34048,-1.87865,2.38723,-2.83146,-0.343452,-3.48517,
0.1958,2.8848,0.498449,12.5046,5.45056,-0.661816,-6.70895,2.34071,-1.87893,2.38723,-2.83146,-0.3438,-3.48517,
0.1959,2.88605,0.498994,12.5046,5.45056,-0.662487,-6.70895,2.34095,-1.87922,2.38723,-2.83146,-0.344149,-3.48517,
0.196,2.88731,0.499539,12.5046,5.45056,-0.663158,-6.70895,2.34119,-1.8795,2.38723,-2.83146,-0.344498,-3.48517,
0.1961,2.88856,0.500084,12.5046,5.45056,-0.663829,-6.70895,2.34143,-1.87978,2.38723,-2.83146,-0.344846,-3.48517,
